launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
3120.000000, 3304.647491, -4172.912272, 3121.064568, 3368.005546, -4119.748551, 1.064568, 82.708066
3120.000000, 3334.618429, -4173.712648, 3121.100467, 3387.126550, -4129.653103, 1.100467, 68.544484
3140.030887, 3341.339507, -4140.553328, 3141.310848, 3406.033894, -4086.268292, 1.279961, 84.452524
3140.030887, 3313.940282, -4137.134125, 3140.496229, 3340.378463, -4114.949858, 0.465342, 34.512594
3180.000000, 3857.852596, -2974.032221, 3180.432654, 3888.519733, -2948.299438, 0.432654, 40.033104
3180.000000, 4306.979324, -3139.508372, 3181.244062, 4394.685821, -3065.913883, 1.244062, 114.492700
3180.000000, 5205.410565, -2549.287783, 3180.462047, 5249.527214, -2512.269518, 0.462047, 57.590196
3180.000000, 6075.201246, -2243.510494, 3180.277059, 6099.694285, -2222.958394, 0.277059, 31.973391
3180.000000, 6417.708821, -1765.651906, 3180.670359, 6455.551591, -1733.898052, 0.670359, 49.400227
3180.000000, 6346.966683, -1625.928838, 3180.591430, 6384.268131, -1594.629206, 0.591430, 48.693583
3180.000000, 6816.404438, -1487.903175, 3180.426117, 6843.409610, -1465.243145, 0.426117, 35.252749
3180.000000, 6646.449377, -938.632558, 3181.172265, 6709.221994, -885.960078, 1.172265, 81.943832
3180.000000, 6307.215121, -663.617618, 3180.478416, 6338.818403, -637.099316, 0.478416, 41.255155
3180.000000, 6246.095343, -656.700735, 3180.714091, 6290.251110, -619.649647, 0.714091, 57.641260
3196.467796, 5386.192915, -2389.634844, 3197.037535, 5423.397163, -2358.416773, 0.569739, 48.566696
3196.467796, 6409.965298, -1927.579701, 3196.912365, 6445.006884, -1898.176319, 0.444570, 45.743542
3196.467796, 6425.649010, -1877.077951, 3197.353490, 6486.469193, -1826.043758, 0.885695, 79.395111
3196.467796, 6370.244733, -1640.860141, 3197.051996, 6411.826287, -1605.969074, 0.584200, 54.280864
3196.467796, 6927.910622, -1006.001630, 3197.366864, 7000.492196, -945.098458, 0.899068, 94.748516
3196.467796, 6792.907480, -934.657379, 3196.971436, 6825.466438, -907.337169, 0.503640, 42.502701
3196.467796, 6753.527546, -902.545456, 3196.933137, 6785.059002, -876.087423, 0.465342, 41.161393
3196.467796, 6650.122561, -926.478955, 3197.434308, 6711.646120, -874.854559, 0.966512, 80.313302
3196.467796, 6486.654419, -829.388772, 3197.030304, 6527.279055, -795.300655, 0.562508, 53.031697
3196.467796, 6462.088839, -801.032572, 3196.971436, 6494.518927, -773.820497, 0.503640, 42.334474
3223.305999, 4020.116410, -3195.399319, 3223.771340, 4051.627222, -3168.958608, 0.465342, 41.134444
3223.305999, 5294.480658, -2411.142258, 3223.868507, 5335.130074, -2377.033348, 0.562508, 53.064044
3223.305999, 6081.724979, -2255.128307, 3223.578289, 6105.496030, -2235.182027, 0.272291, 31.030903
3223.305999, 6724.189219, -893.104232, 3224.272511, 6784.177112, -842.768412, 0.966512, 78.308633
3223.305999, 6322.100442, -646.723354, 3223.784415, 6352.945719, -620.841094, 0.478416, 40.265650
3223.305999, 5102.550089, -2267.977198, 3223.832354, 5142.440276, -2234.505358, 0.526356, 52.072940
3180.000000, 3218.858292, -4329.257339, 3180.899068, 3279.858511, -4278.072078, 0.899068, 79.630131
3180.000000, 3261.755583, -3622.180852, 3180.511895, 3294.275927, -3594.893043, 0.511895, 42.452294
3180.000000, 3503.103461, -3294.097429, 3180.745978, 3565.145494, -3242.037983, 0.745978, 80.990121
3180.000000, 3520.741641, -3036.441064, 3181.208164, 3582.864799, -2984.313545, 1.208164, 81.096023
3180.000000, 3611.094276, -2900.044121, 3180.471879, 3643.072620, -2873.211104, 0.471879, 41.744764
3197.146655, -505.861957, -4560.698508, 3197.885376, -438.452527, -4504.135281, 0.738721, 87.996761
3197.146655, 2668.814224, -5112.357812, 3198.029923, 2739.425822, -5053.107646, 0.883268, 92.176894
3197.146655, 2974.764961, -4663.353782, 3198.570212, 3070.937459, -4582.655474, 1.423557, 125.544280
3197.146655, 3380.988098, -4155.363268, 3198.426616, 3457.705720, -4090.989540, 1.279961, 100.147743
3197.146655, 3142.014175, -3894.747323, 3197.658550, 3174.534519, -3867.459514, 0.511895, 42.452294
3197.146655, 3267.440643, -3749.041200, 3198.003235, 3343.638279, -3685.103791, 0.856580, 99.468950
3197.146655, 3429.633754, -3349.251876, 3198.014123, 3509.903652, -3281.897434, 0.867468, 104.784910
3197.146655, 3581.823856, -3126.958457, 3198.390717, 3660.104364, -3061.273312, 1.244062, 102.187945
3197.146655, 3593.627210, -3058.606156, 3198.534313, 3664.788338, -2998.894880, 1.387658, 92.894255
3197.146655, 3529.695371, -3059.698315, 3198.354818, 3593.700902, -3005.991297, 1.208164, 83.553287
3197.146655, 3511.636304, -3062.993169, 3198.354818, 3574.838878, -3009.959912, 1.208164, 82.505102
3197.146655, 3623.748904, -2893.756901, 3198.247122, 3686.194705, -2841.358652, 1.100467, 81.517204
3214.174150, 3288.646383, -4055.543294, 3214.659104, 3320.550045, -4028.772943, 0.484954, 41.647273
3214.174150, 3323.403557, -3663.576346, 3215.062330, 3402.923549, -3596.851151, 0.888180, 103.805977
3214.174150, 3296.550873, -3480.664820, 3214.665642, 3341.597754, -3442.865998, 0.491491, 58.804528
3214.174150, 3635.961146, -2887.218639, 3214.646029, 3667.167256, -2861.033604, 0.471879, 40.736683
3227.075813, -510.839259, -4571.072026, 3227.400555, -484.768482, -4549.196047, 0.324742, 34.032982
3227.075813, 2911.113467, -4787.764702, 3227.609399, 2944.087527, -4760.096181, 0.533586, 43.044579
3227.075813, 3384.626761, -4186.513380, 3227.547692, 3416.121757, -4160.085940, 0.471879, 41.113797
3227.075813, 3278.302119, -3753.244321, 3227.579453, 3311.106219, -3725.718412, 0.503640, 42.822712
3227.075813, 3280.287406, -3597.136326, 3227.579453, 3312.838156, -3569.823003, 0.503640, 42.491986
3227.075813, 3328.613585, -3520.931028, 3227.587708, 3361.097381, -3493.673887, 0.511895, 42.404584
3227.075813, 3593.869273, -3144.935808, 3228.212178, 3670.246019, -3080.848108, 1.136366, 99.702761
3227.075813, 3640.461453, -3086.086538, 3227.602169, 3673.492876, -3058.369883, 0.526356, 43.119460
3227.075813, -1855.233325, -3351.765217, 3227.616630, -1814.690012, -3317.745337, 0.540817, 52.925537
3197.146655, 3427.939165, -3078.754695, 3197.673011, 3465.811726, -3046.975843, 0.526356, 49.439118
3180.000000, -2877.673962, -2730.762493, 3180.691518, -2811.578478, -2675.301798, 0.691518, 86.281526
3180.000000, -2932.663426, -3313.695633, 3180.373232, -2899.024525, -3285.469244, 0.373232, 43.912467
3180.000000, -1946.295333, -1271.134552, 3180.638595, -1881.518153, -1216.780044, 0.638595, 84.560603
3192.141648, -2761.098833, -2787.864446, 3192.545632, -2727.637363, -2759.786939, 0.403984, 43.680846
3192.141648, -2036.259085, -1220.336506, 3192.847961, -1972.254273, -1166.630093, 0.706314, 83.552347
3192.141648, -3087.966609, -2072.632738, 3193.432769, -2991.611793, -1991.781448, 1.291121, 125.782278
3202.260438, -1324.356129, -922.649085, 3202.735560, -1297.369716, -900.004796, 0.475122, 35.228261
3210.616987, -2255.724365, -3175.198460, 3211.789251, -2191.448319, -3121.264454, 1.172265, 83.906418
3210.616987, -1046.057640, -796.696108, 3211.362965, -972.302623, -734.808300, 0.745978, 96.280338
3210.616987, -1046.057640, -796.696108, 3211.020971, -1011.322816, -767.550129, 0.403984, 45.343094
3210.616987, -1326.700772, -922.795422, 3211.092109, -1299.714358, -900.151132, 0.475122, 35.228261
3210.616987, -1793.939348, -1244.203066, 3211.373854, -1742.678315, -1201.189952, 0.756867, 66.916526
3210.616987, -3047.097981, -2090.880741, 3211.132469, -2998.678030, -2050.251578, 0.515482, 63.207757
3218.778154, -3043.006297, -3160.198888, 3219.290049, -3010.439261, -3132.871900, 0.511895, 42.513246
3218.778154, -2300.271318, -3158.614952, 3219.950418, -2209.836793, -3082.731376, 1.172265, 118.053888
3218.778154, -3023.992350, -1968.509729, 3219.063313, -2998.602622, -1947.205217, 0.285159, 33.143936
3218.778154, -3249.377548, -2232.584916, 3219.090549, -3222.943702, -2210.404285, 0.312396, 34.506935
3226.383204, -3017.130816, -3143.011597, 3227.053563, -2973.033486, -3106.009543, 0.670359, 57.564977
3226.383204, -1102.105211, -866.067476, 3227.699064, -1003.215669, -783.089298, 1.315860, 129.091128
3226.383204, -3263.955071, -2340.879683, 3226.858327, -3222.391812, -2306.003968, 0.475122, 54.256981
3200.817396, 6498.013818, -782.483472, 3202.205054, 6593.810781, -702.100276, 1.387658, 125.054053
3188.320668, 5113.456469, -2731.250220, 3188.926559, 5167.068905, -2686.264046, 0.605891, 69.986064
3199.912417, 3563.889816, -3028.712764, 3200.700884, 3624.691684, -2977.693939, 0.788467, 79.371202
3203.644234, 3191.972697, -4129.290164, 3204.147875, 3224.276605, -4102.183967, 0.503640, 42.169758
3206.166014, 3367.177278, -4167.715843, 3207.445976, 3444.267093, -4103.029807, 1.279961, 100.633607
3209.401414, 3198.826443, -4119.137265, 3209.905054, 3231.067722, -4092.083620, 0.503640, 42.088000
3208.034734, 3314.193445, -3700.396436, 3208.922914, 3394.354946, -3633.132950, 0.888180, 104.643409
3180.000000, 3592.186460, -3134.877073, 3181.279961, 3670.176127, -3069.435972, 1.279961, 101.808280
3180.000000, 3593.715405, -3133.868854, 3180.511895, 3629.702443, -3103.672143, 0.511895, 46.977742
3180.000000, -1359.619597, -2847.355137, 3181.003930, -1290.225105, -2789.126244, 1.003930, 90.588076
3238.246666, -1822.860798, -1244.555723, 3238.568851, -1783.106801, -1211.198159, 0.322186, 51.895157
3238.246666, -1751.938119, -1269.447632, 3238.960757, -1685.908957, -1214.042587, 0.714091, 86.194949
3205.926786, 3201.285310, -4450.229850, 3206.857455, 3261.937247, -4399.336832, 0.930669, 79.175481
3205.926786, 3257.794640, -4441.227290, 3207.314444, 3337.428645, -4374.406425, 1.387658, 103.954811
3180.000000, 6726.852828, -876.348445, 3181.028669, 6788.972479, -824.223869, 1.028669, 81.091445
3203.610476, 6737.588229, -899.845615, 3204.075818, 6769.646088, -872.945877, 0.465342, 41.848563
3214.789358, 6471.441089, -1681.246402, 3215.344636, 6508.376526, -1650.253891, 0.555278, 48.215788
3229.892232, 7136.052000, -1012.753086, 3230.383723, 7168.158031, -985.812927, 0.491491, 41.911447
3186.166134, -1344.732717, -2839.855786, 3186.602031, -1303.438202, -2805.205573, 0.435898, 53.906162
3181.801640, 7263.217897, -1136.281221, 3183.200458, 7371.836256, -1045.139595, 1.398818, 141.791198
3198.852808, 7264.416563, -1139.197255, 3199.244065, 7298.685788, -1110.441961, 0.391257, 44.735297
3222.506817, 7225.714057, -1099.881638, 3223.905635, 7329.982420, -1012.390093, 1.398818, 136.112681
3222.506817, 7274.048004, -1069.514986, 3222.894170, 7301.768554, -1046.254682, 0.387353, 36.186608
3225.691821, -1519.720632, -1348.226510, 3226.321226, -1477.517954, -1312.814258, 0.629405, 55.091684
3215.869355, 3391.266896, -4090.905119, 3217.383106, 3499.085114, -4000.434892, 1.513751, 140.746689
3204.310667, 3409.637635, -4064.701798, 3204.837023, 3442.694534, -4036.963766, 0.526356, 43.152716
3204.686495, 3358.763432, -4098.296009, 3206.145951, 3438.606228, -4031.299948, 1.459456, 104.227368
3240.000000, 4134.384000, -3258.409384, 3240.612514, 4187.843831, -3213.551260, 0.612514, 69.786853
3240.000000, 4223.300143, -3231.004281, 3240.491491, 4267.445292, -3193.962102, 0.491491, 57.627400
3240.000000, 4250.691908, -3220.089673, 3240.761779, 4295.281482, -3182.674579, 0.761779, 58.207554
3240.000000, 5231.537420, -2575.818288, 3240.872936, 5306.901074, -2512.580673, 0.872936, 98.380264
3240.000000, 5193.304106, -2467.160714, 3240.455510, 5234.467541, -2432.620491, 0.455510, 53.735048
3240.000000, 5585.480996, -2379.597762, 3240.435898, 5630.803035, -2341.568056, 0.435898, 59.163720
3240.000000, 5935.588760, -2295.847990, 3241.423557, 6041.600812, -2206.893316, 1.423557, 138.388906
3240.000000, 6347.215280, -2032.296420, 3240.678550, 6388.240805, -1997.871918, 0.678550, 53.555019
3240.000000, 6393.246627, -1627.435511, 3240.569739, 6446.266488, -1582.946565, 0.569739, 69.212513
3240.000000, 7074.126712, -975.091217, 3240.966512, 7157.191079, -905.391937, 0.966512, 108.432830
3240.000000, 6915.509169, -860.705689, 3240.867468, 6974.795242, -810.958767, 0.867468, 77.392471
3240.000000, 6328.219878, -624.853862, 3241.100467, 6397.754445, -566.507432, 1.100467, 90.770931
3240.000000, 6304.913077, -596.911685, 3241.064568, 6366.935465, -544.868722, 1.064568, 80.964477
3265.599155, 4948.137505, -3043.807678, 3265.986508, 4973.528748, -3022.501896, 0.387353, 33.145913
3265.599155, 5120.731517, -2679.308481, 3266.890276, 5236.011892, -2582.576760, 1.291121, 150.487842
3265.599155, 5241.209044, -2573.192780, 3265.929329, 5265.064645, -2553.175554, 0.330173, 31.141275
3265.599155, 6996.579703, -1507.283897, 3265.969406, 7032.438406, -1477.194873, 0.370251, 46.810212
3265.599155, 7198.689174, -1323.767592, 3265.953569, 7234.029372, -1294.113645, 0.354414, 46.133352
3265.599155, 7210.548675, -1236.079610, 3266.028515, 7250.467711, -1202.583562, 0.429360, 52.110600
3265.599155, 7125.159621, -1048.781181, 3266.102796, 7157.637925, -1021.528649, 0.503640, 42.397414
3265.599155, 7151.805451, -1009.446491, 3266.843218, 7253.352250, -924.238609, 1.244062, 132.559932
3265.599155, 7072.814462, -964.058074, 3266.843218, 7159.515002, -891.307684, 1.244062, 113.179516
3265.599155, 6913.857681, -850.469683, 3266.111050, 6946.424717, -823.142695, 0.511895, 42.513246
3265.599155, 6704.477511, -857.304476, 3266.102796, 6736.901245, -830.097733, 0.503640, 42.326178
3265.599155, 6524.784644, -803.091905, 3266.102796, 6556.451332, -776.520400, 0.503640, 41.337925
3265.599155, 6364.472268, -606.626002, 3266.565668, 6456.159922, -529.690925, 0.966512, 119.689733
3265.599155, 6330.045934, -614.791864, 3266.699622, 6392.659774, -562.252614, 1.100467, 81.736563
3288.583386, 3972.714479, -3182.105200, 3289.042190, 4004.522727, -3155.414911, 0.458804, 41.522719
3288.583386, 5134.848664, -2659.820841, 3290.097137, 5252.771247, -2560.872045, 1.513751, 153.937000
3288.583386, 5249.648596, -2571.062181, 3288.913559, 5273.894538, -2550.717419, 0.330173, 31.650830
3288.583386, 6060.902207, -2261.051233, 3289.695013, 6143.970680, -2191.348508, 1.111627, 108.438190
3288.583386, 6183.848548, -2230.736856, 3289.185634, 6229.661576, -2192.295161, 0.602248, 59.804661
3288.583386, 6833.695961, -1525.375135, 3289.403453, 6892.612181, -1475.938556, 0.820068, 76.909664
3288.583386, 7231.799790, -1191.784907, 3288.850908, 7255.995362, -1171.482411, 0.267522, 31.585076
3288.583386, 7271.386370, -1148.239197, 3289.197247, 7328.237243, -1100.535651, 0.613861, 74.213543
3288.583386, 7157.818705, -975.262204, 3289.863347, 7263.852734, -886.289089, 1.279961, 138.417595
3288.583386, 7056.131818, -918.313348, 3289.549898, 7117.632035, -866.708539, 0.966512, 80.282832
3288.583386, 6863.718725, -884.222809, 3289.055265, 6894.591203, -858.317725, 0.471879, 40.301158
3288.583386, 6752.123309, -831.214230, 3289.612055, 6826.958963, -768.419660, 1.028669, 97.691008
3288.583386, 6384.657402, -632.996563, 3289.549898, 6471.599492, -560.043488, 0.966512, 113.494838
3240.000000, -1192.879668, -4265.888103, 3240.355207, -1154.007553, -4233.270526, 0.355207, 50.743942
3240.000000, 2841.078552, -4809.663343, 3241.136366, 2903.577934, -4757.220134, 1.136366, 81.587149
3240.000000, 2927.561898, -4722.442461, 3241.279961, 3006.406737, -4656.283786, 1.279961, 102.924627
3240.000000, 3226.822900, -4086.147853, 3240.511895, 3259.191424, -4058.987437, 0.511895, 42.254107
3240.000000, 3615.752521, -2981.848986, 3240.899068, 3677.114233, -2930.360397, 0.899068, 80.102026
3240.000000, -1595.915517, -3050.316675, 3240.471879, -1564.221706, -3023.722410, 0.471879, 41.373331
3249.683214, -544.607558, -4574.094528, 3250.365828, -488.974512, -4527.412860, 0.682613, 72.623784
3249.683214, 2002.913843, -4747.753409, 3250.256540, 2055.083385, -4703.977965, 0.573326, 68.102500
3249.683214, 3384.503187, -4064.841627, 3251.196966, 3493.195302, -3973.638113, 1.513751, 141.887479
3249.683214, 3437.658780, -3363.912090, 3250.550682, 3498.498723, -3312.861317, 0.867468, 79.420905
3265.436191, 3316.309433, -4312.699914, 3266.335259, 3400.454909, -4242.093476, 0.899068, 109.844118
3265.436191, 3428.998400, -4153.450187, 3266.716152, 3506.559169, -4088.368975, 1.279961, 101.248392
3265.436191, 3663.402119, -2966.850141, 3266.116423, 3707.336298, -2929.984987, 0.680232, 57.351997
3280.404801, 2706.686396, -5146.102130, 3280.843992, 2734.086696, -5123.110548, 0.439192, 35.768551
3280.404801, 3690.899999, -2891.678737, 3280.703582, 3718.188833, -2868.780687, 0.298782, 35.623042
3280.404801, -1585.311339, -2982.831369, 3281.065968, -1522.220263, -2929.891670, 0.661168, 82.359550
3280.404801, -1870.312747, -3344.743630, 3280.974539, -1812.162669, -3295.949921, 0.569739, 75.909536
3294.341973, 3328.650778, -4318.977542, 3295.162040, 3408.672786, -4251.831105, 0.820068, 104.461313
3294.341973, 3389.335384, -4254.317275, 3295.014427, 3460.015811, -4195.009354, 0.672454, 92.266745
3294.341973, 3371.897989, -4059.454430, 3295.855724, 3479.627269, -3969.058831, 1.513751, 140.630587
3294.341973, 3251.631097, -3801.863159, 3294.853867, 3284.198455, -3774.535902, 0.511895, 42.513666
3294.341973, 3477.291221, -3366.888873, 3294.820389, 3508.931197, -3340.339781, 0.478416, 41.303056
3294.341973, 3676.034591, -2996.928495, 3294.988345, 3738.086178, -2944.861031, 0.646373, 81.002594
3240.000000, -1959.518868, -2985.577612, 3240.824979, -1880.776230, -2919.504694, 0.824979, 102.791213
3253.082024, -2561.373189, -1220.249523, 3253.368620, -2536.111814, -1199.052712, 0.286596, 32.976384
3265.324190, -1101.915288, -861.807082, 3265.696469, -1072.592411, -837.202266, 0.372279, 38.278298
3265.324190, -1364.000671, -943.927650, 3265.893928, -1325.314329, -911.465954, 0.569739, 50.501433
3265.324190, -3062.728039, -2076.187122, 3265.758107, -3026.186273, -2045.524939, 0.433917, 47.701888
3281.192495, -2741.164544, -3331.955446, 3281.535686, -2707.450471, -3303.665980, 0.343191, 44.010597
3281.192495, -2725.669880, -3351.028117, 3281.831090, -2667.132261, -3301.909223, 0.638595, 76.415435
3281.192495, -2725.669880, -3351.028117, 3281.504890, -2699.651512, -3329.196115, 0.312396, 33.964567
3281.192495, -2503.619913, -3225.830826, 3281.608780, -2471.016540, -3198.473348, 0.416285, 42.560681
3281.192495, -2104.486412, -3013.781381, 3281.711620, -2055.236734, -2972.455994, 0.519125, 64.290889
3290.641870, 5272.788623, -2543.545940, 3290.928466, 5297.505346, -2522.806146, 0.286596, 32.265391
3240.000000, 6494.753454, -1832.981581, 3240.703122, 6536.498930, -1797.952968, 0.703122, 54.494848
3240.000000, 6788.839124, -841.545957, 3241.136366, 6859.090785, -782.597815, 1.136366, 91.707030
3263.298200, 6779.660574, -833.755100, 3263.801840, 6811.482388, -807.053428, 0.503640, 41.540428
3240.000000, 2742.690098, -5074.057990, 3240.511895, 2775.084255, -5046.876065, 0.511895, 42.287568
3257.914658, 2744.723744, -5084.617773, 3258.418298, 2783.717408, -5051.898204, 0.503640, 50.902613
3263.951313, 3470.578412, -4100.129516, 3264.470438, 3503.483019, -4072.519272, 0.519125, 42.953914
3240.000000, 3653.756768, -3054.594288, 3241.100467, 3731.240739, -2989.577516, 1.100467, 101.148140
3262.291769, 3703.173892, -3070.495987, 3263.464034, 3773.300065, -3011.653142, 1.172265, 91.543217
3299.187685, 3633.887271, -2959.731405, 3299.646490, 3665.268567, -2933.399371, 0.458804, 40.965373
3240.000000, 3359.010609, -3494.771820, 3241.387658, 3467.023485, -3404.138256, 1.387658, 141.000795
3248.012723, 3366.396098, -3495.448052, 3248.524618, 3398.855963, -3468.210991, 0.511895, 42.373345
3245.379384, -2969.590534, -3116.336194, 3245.912970, -2913.709517, -3069.446453, 0.533586, 72.947487
3245.379384, -2971.228986, -3102.054282, 3245.656443, -2947.160884, -3081.858747, 0.277059, 31.418676
3266.530379, -2997.152538, -3120.187511, 3267.269100, -2930.974183, -3064.657278, 0.738721, 86.389707
3240.000000, 5182.141112, -2687.607537, 3240.281827, 5207.237673, -2666.549022, 0.281827, 32.761233
3274.115277, 5176.721415, -2705.509902, 3275.406398, 5278.572223, -2620.046927, 1.291121, 132.956787
3262.446013, 3325.860136, -4377.990017, 3262.965138, 3373.974346, -4337.617401, 0.519125, 62.808641
3240.000000, 6514.519386, -1650.631669, 3240.548047, 6556.667604, -1615.265115, 0.548047, 55.020590
3240.000000, 7166.256627, -986.809184, 3241.279961, 7275.252245, -895.351001, 1.279961, 142.283674
3240.000000, 7400.354765, -988.275991, 3240.235385, 7425.571337, -967.116774, 0.235385, 32.917898
3240.000000, 7367.667756, -961.022502, 3240.488197, 7409.557779, -925.872599, 0.488197, 54.683542
3240.000000, 7324.204794, -1014.067267, 3241.003930, 7410.816966, -941.391025, 1.003930, 113.064161
3258.373614, 7407.856105, -1003.613549, 3259.261794, 7474.480375, -947.709148, 0.888180, 86.971808
3279.778394, 7395.494075, -923.283531, 3280.925920, 7448.918931, -878.454754, 1.147526, 69.741197
3300.000000, 4059.858416, -3246.213703, 3300.867468, 4114.025602, -3200.762038, 0.867468, 70.710239
3300.000000, 4093.888291, -3262.892955, 3300.725656, 4155.974858, -3210.796139, 0.725656, 81.048257
3300.000000, 4481.826077, -3153.112932, 3300.458804, 4513.634325, -3126.422642, 0.458804, 41.522719
3300.000000, 5817.183103, -2315.765876, 3300.511895, 5849.189706, -2288.909147, 0.511895, 41.781652
3300.000000, 6359.326969, -2045.552130, 3300.951592, 6430.874926, -1985.516266, 0.951592, 93.399225
3300.000000, 6989.617874, -1529.101679, 3300.537292, 7046.481876, -1481.387116, 0.537292, 74.230683
3300.000000, 7045.939614, -1524.364296, 3300.578654, 7088.593486, -1488.573448, 0.578654, 55.680676
3300.000000, 7010.119304, -1001.162685, 3301.279961, 7079.695511, -942.781316, 1.279961, 90.825288
3300.000000, 7003.414819, -801.944845, 3300.491491, 7035.323029, -775.170677, 0.491491, 41.653211
3322.237463, 4234.872204, -3269.264722, 3322.709342, 4268.139545, -3241.350108, 0.471879, 43.427430
3322.237463, 4372.760839, -3154.291977, 3322.560087, 4405.503348, -3126.817750, 0.322623, 42.742310
3322.237463, 5247.698085, -2460.510742, 3322.524059, 5272.587192, -2439.626301, 0.286596, 32.490422
3322.237463, 5820.301755, -2321.368629, 3322.741104, 5852.558845, -2294.301716, 0.503640, 42.108641
3322.237463, 7054.075328, -1534.182590, 3322.816118, 7114.237506, -1483.700528, 0.578654, 78.536146
3322.237463, 7230.973436, -1235.257503, 3322.752945, 7270.797301, -1201.841313, 0.515482, 51.986364
3322.237463, 7274.065627, -962.206525, 3322.509754, 7297.779967, -942.307831, 0.272291, 30.956873
3322.237463, 6814.587954, -778.034626, 3323.120732, 6872.297212, -729.610809, 0.883268, 75.334086
3322.237463, 6754.539756, -817.073470, 3322.749358, 6785.940338, -790.725253, 0.511895, 40.990549
3322.237463, 6544.138025, -835.553605, 3322.741104, 6576.748245, -808.190382, 0.503640, 42.569618
3322.237463, 6564.432199, -813.033104, 3322.771050, 6600.959603, -782.382973, 0.533586, 47.683140
3322.237463, 6535.178914, -552.429443, 3323.481526, 6613.663386, -486.573153, 1.244062, 102.454201
3344.047569, 3801.110698, -2935.242854, 3344.451553, 3830.977011, -2910.182041, 0.403984, 38.987704
3344.047569, 3882.376800, -3073.278669, 3344.820236, 3940.443688, -3024.554764, 0.772667, 75.800940
3344.047569, 4374.553404, -3159.523911, 3345.435227, 4501.904140, -3052.663956, 1.387658, 166.244579
3344.047569, 4377.299457, -3164.255516, 3344.370192, 4403.769491, -3142.044519, 0.322623, 34.554176
3344.047569, 4873.178283, -3187.480249, 3344.551209, 4904.770686, -3160.971076, 0.503640, 41.240952
3344.047569, 5086.744429, -2900.795265, 3344.631768, 5123.866667, -2869.646009, 0.584200, 48.459639
3344.047569, 5116.371601, -2775.748611, 3344.661430, 5158.206140, -2740.645264, 0.613861, 54.611113
3344.047569, 6498.426612, -1759.185812, 3344.434922, 6523.216145, -1738.384924, 0.387353, 32.360437
3344.047569, 7099.186611, -1541.232701, 3344.512910, 7145.038533, -1502.758371, 0.465342, 59.855432
3344.047569, 7267.652664, -941.125975, 3344.856748, 7348.229214, -873.514221, 0.809179, 105.185216
3344.047569, 7050.260962, -855.661030, 3344.946637, 7111.250290, -804.484908, 0.899068, 79.615913
3344.047569, 6766.107724, -789.732593, 3344.946637, 6826.401429, -739.140168, 0.899068, 78.707842
3344.047569, 6724.848581, -828.700438, 3345.183934, 6800.713166, -765.042493, 1.136366, 99.034182
3344.047569, 6721.379935, -827.315171, 3344.559464, 6753.690852, -800.203093, 0.511895, 42.178906
3344.047569, 6537.745392, -544.483160, 3344.566694, 6570.724703, -516.810232, 0.519125, 43.051433
3344.047569, 6330.238024, -556.276731, 3345.183934, 6392.580706, -503.965010, 1.136366, 81.382591
3344.047569, 6276.043417, -567.015758, 3344.551209, 6307.640955, -540.502276, 0.503640, 41.247657
3344.047569, 3803.625043, -2902.779509, 3344.930837, 3884.697031, -2834.752034, 0.883268, 105.831965
3300.000000, 2348.736577, -5086.612897, 3300.426117, 2375.741749, -5063.952867, 0.426117, 35.252749
3300.000000, 2963.474312, -4727.763650, 3300.503640, 2994.807189, -4701.472245, 0.503640, 40.902166
3300.000000, -1652.756858, -2992.821173, 3300.777579, -1574.412562, -2927.082503, 0.777579, 102.271215
3316.808418, -1271.148858, -4112.001208, 3317.570197, -1195.642921, -4048.644204, 0.761779, 98.566001
3316.808418, 2885.440482, -4842.946100, 3317.334774, 2936.913345, -4799.755240, 0.526356, 67.193051
3316.808418, 3029.318745, -4694.631140, 3318.124278, 3135.314643, -4605.690022, 1.315860, 138.367817
3316.808418, 3308.962473, -4031.705770, 3318.231975, 3419.207803, -3939.198955, 1.423557, 143.915057
3316.808418, 3266.784065, -4036.796710, 3318.016582, 3346.239503, -3970.125681, 1.208164, 103.721709
3316.808418, 3322.774724, -3734.204820, 3317.680798, 3400.501837, -3668.984029, 0.872380, 101.465539
3316.808418, 3342.472375, -3584.898070, 3317.696598, 3399.825260, -3536.773285, 0.888180, 74.868874
3316.808418, -1786.137570, -3126.158987, 3317.080709, -1762.366695, -3106.212854, 0.272291, 31.030675
3333.385434, -1912.819821, -3433.533341, 3334.521800, -1841.053594, -3373.314326, 1.136366, 93.684156
3333.385434, -958.719903, -4432.689066, 3333.716608, -927.286239, -4406.313090, 0.331174, 41.033733
3333.385434, 2988.461400, -4745.136921, 3333.889074, 3021.020358, -4717.816711, 0.503640, 42.502701
3333.385434, 3421.675666, -4216.867264, 3334.521800, 3485.448570, -4163.355443, 1.136366, 83.249614
3333.385434, 3215.347951, -4061.098465, 3334.289414, 3273.844076, -4012.014389, 0.903980, 76.361268
3333.385434, 3244.784246, -3856.430705, 3333.889074, 3277.061612, -3829.346779, 0.503640, 42.135108
3333.385434, 3287.640384, -3782.776258, 3334.701294, 3367.655538, -3715.635572, 1.315860, 104.452366
3333.385434, -1227.199228, -2709.859308, 3333.691102, -1201.684463, -2688.449879, 0.305669, 33.307160
3353.122397, 1679.742322, -4885.023874, 3353.394688, 1703.810597, -4864.828194, 0.272291, 31.418901
